"id_detalle_factura","id_factura","id_servicio","id_habitacion","id_descuento","id_aumento_costo","concepto","precio_unitario","cantidad","subtotal","monto_descuento","monto_aumento","precio_total"
1269,180,3,,,,Transporte Aeropuerto,35.00,1,35.00,0.00,0.00,35.00
1270,100,6,,,,Lavander??a (por libra),41.00,1,41.00,0.00,0.00,41.00
1271,100,4,,,,Servicio a la Habitaci??n,10.00,1,10.00,0.00,0.00,10.00
1272,100,2,,,,Masaje Relajante 60 min,45.00,1,45.00,0.00,0.00,45.00
1273,100,7,,,,Alquiler de Bicicleta,12.00,1,12.00,0.00,0.00,12.00
1274,100,1,,,,Desayuno Buffet,15.00,1,15.00,0.00,0.00,15.00
1275,100,3,,,,Transporte Aeropuerto,35.00,1,35.00,0.00,0.00,35.00
1276,103,6,,,,Lavander??a (por libra),41.00,1,41.00,0.00,0.00,41.00
1277,103,4,,,,Servicio a la Habitaci??n,10.00,1,10.00,0.00,0.00,10.00
1278,103,2,,,,Masaje Relajante 60 min,45.00,1,45.00,0.00,0.00,45.00
1279,103,7,,,,Alquiler de Bicicleta,12.00,1,12.00,0.00,0.00,12.00
1280,103,1,,,,Desayuno Buffet,15.00,1,15.00,0.00,0.00,15.00
1281,103,3,,,,Transporte Aeropuerto,35.00,1,35.00,0.00,0.00,35.00
1282,49,6,,,,Lavander??a (por libra),41.00,1,41.00,0.00,0.00,41.00
1283,49,4,,,,Servicio a la Habitaci??n,10.00,1,10.00,0.00,0.00,10.00
1284,49,2,,,,Masaje Relajante 60 min,45.00,1,45.00,0.00,0.00,45.00
1285,49,7,,,,Alquiler de Bicicleta,12.00,1,12.00,0.00,0.00,12.00
1286,49,1,,,,Desayuno Buffet,15.00,1,15.00,0.00,0.00,15.00
1287,49,3,,,,Transporte Aeropuerto,35.00,1,35.00,0.00,0.00,35.00
1288,59,6,,,,Lavander??a (por libra),41.00,1,41.00,0.00,0.00,41.00
1289,59,4,,,,Servicio a la Habitaci??n,10.00,1,10.00,0.00,0.00,10.00
1290,59,2,,,,Masaje Relajante 60 min,45.00,1,45.00,0.00,0.00,45.00
1291,59,7,,,,Alquiler de Bicicleta,12.00,1,12.00,0.00,0.00,12.00
1292,59,1,,,,Desayuno Buffet,15.00,1,15.00,0.00,0.00,15.00
1293,59,3,,,,Transporte Aeropuerto,35.00,1,35.00,0.00,0.00,35.00
1294,59,6,,,,Lavander??a (por libra),41.00,1,41.00,0.00,0.00,41.00
1295,59,4,,,,Servicio a la Habitaci??n,10.00,1,10.00,0.00,0.00,10.00
1296,59,2,,,,Masaje Relajante 60 min,45.00,1,45.00,0.00,0.00,45.00
1297,59,7,,,,Alquiler de Bicicleta,12.00,1,12.00,0.00,0.00,12.00
1298,59,1,,,,Desayuno Buffet,15.00,1,15.00,0.00,0.00,15.00
1299,59,3,,,,Transporte Aeropuerto,35.00,1,35.00,0.00,0.00,35.00
1300,77,6,,,,Lavander??a (por libra),41.00,1,41.00,0.00,0.00,41.00
1301,77,4,,,,Servicio a la Habitaci??n,10.00,1,10.00,0.00,0.00,10.00
1302,77,2,,,,Masaje Relajante 60 min,45.00,1,45.00,0.00,0.00,45.00
1303,77,7,,,,Alquiler de Bicicleta,12.00,1,12.00,0.00,0.00,12.00
1304,77,1,,,,Desayuno Buffet,15.00,1,15.00,0.00,0.00,15.00
1305,77,3,,,,Transporte Aeropuerto,35.00,1,35.00,0.00,0.00,35.00
1306,41,6,,,,Lavander??a (por libra),41.00,1,41.00,0.00,0.00,41.00
1307,41,4,,,,Servicio a la Habitaci??n,10.00,1,10.00,0.00,0.00,10.00
1308,41,2,,,,Masaje Relajante 60 min,45.00,1,45.00,0.00,0.00,45.00
1309,41,7,,,,Alquiler de Bicicleta,12.00,1,12.00,0.00,0.00,12.00
1310,41,1,,,,Desayuno Buffet,15.00,1,15.00,0.00,0.00,15.00
1311,41,3,,,,Transporte Aeropuerto,35.00,1,35.00,0.00,0.00,35.00
1312,90,6,,,,Lavander??a (por libra),41.00,1,41.00,0.00,0.00,41.00
1313,90,4,,,,Servicio a la Habitaci??n,10.00,1,10.00,0.00,0.00,10.00
1314,90,2,,,,Masaje Relajante 60 min,45.00,1,45.00,0.00,0.00,45.00
1315,90,7,,,,Alquiler de Bicicleta,12.00,1,12.00,0.00,0.00,12.00
1316,90,1,,,,Desayuno Buffet,15.00,1,15.00,0.00,0.00,15.00
1317,90,3,,,,Transporte Aeropuerto,35.00,1,35.00,0.00,0.00,35.00
1318,90,6,,,,Lavander??a (por libra),41.00,1,41.00,0.00,0.00,41.00
1319,90,4,,,,Servicio a la Habitaci??n,10.00,1,10.00,0.00,0.00,10.00
1320,90,2,,,,Masaje Relajante 60 min,45.00,1,45.00,0.00,0.00,45.00
1321,90,7,,,,Alquiler de Bicicleta,12.00,1,12.00,0.00,0.00,12.00
1322,90,1,,,,Desayuno Buffet,15.00,1,15.00,0.00,0.00,15.00
1323,90,3,,,,Transporte Aeropuerto,35.00,1,35.00,0.00,0.00,35.00
1324,57,6,,,,Lavander??a (por libra),41.00,1,41.00,0.00,0.00,41.00
1325,57,4,,,,Servicio a la Habitaci??n,10.00,1,10.00,0.00,0.00,10.00
1326,57,2,,,,Masaje Relajante 60 min,45.00,1,45.00,0.00,0.00,45.00
1327,57,7,,,,Alquiler de Bicicleta,12.00,1,12.00,0.00,0.00,12.00
1328,57,1,,,,Desayuno Buffet,15.00,1,15.00,0.00,0.00,15.00
1329,57,3,,,,Transporte Aeropuerto,35.00,1,35.00,0.00,0.00,35.00
1330,53,6,,,,Lavander??a (por libra),41.00,1,41.00,0.00,0.00,41.00
1331,53,4,,,,Servicio a la Habitaci??n,10.00,1,10.00,0.00,0.00,10.00
1332,53,2,,,,Masaje Relajante 60 min,45.00,1,45.00,0.00,0.00,45.00
1333,53,7,,,,Alquiler de Bicicleta,12.00,1,12.00,0.00,0.00,12.00
1334,53,1,,,,Desayuno Buffet,15.00,1,15.00,0.00,0.00,15.00
1335,53,3,,,,Transporte Aeropuerto,35.00,1,35.00,0.00,0.00,35.00
1336,20,6,,,,Lavander??a (por libra),41.00,1,41.00,0.00,0.00,41.00
1337,20,4,,,,Servicio a la Habitaci??n,10.00,1,10.00,0.00,0.00,10.00
1338,20,2,,,,Masaje Relajante 60 min,45.00,1,45.00,0.00,0.00,45.00
1339,20,7,,,,Alquiler de Bicicleta,12.00,1,12.00,0.00,0.00,12.00
1340,20,1,,,,Desayuno Buffet,15.00,1,15.00,0.00,0.00,15.00
1341,20,3,,,,Transporte Aeropuerto,35.00,1,35.00,0.00,0.00,35.00
1342,24,6,,,,Lavander??a (por libra),41.00,1,41.00,0.00,0.00,41.00
1343,24,4,,,,Servicio a la Habitaci??n,10.00,1,10.00,0.00,0.00,10.00
1344,24,2,,,,Masaje Relajante 60 min,45.00,1,45.00,0.00,0.00,45.00
1345,24,7,,,,Alquiler de Bicicleta,12.00,1,12.00,0.00,0.00,12.00
1346,24,1,,,,Desayuno Buffet,15.00,1,15.00,0.00,0.00,15.00
1347,24,3,,,,Transporte Aeropuerto,35.00,1,35.00,0.00,0.00,35.00
1348,93,6,,,,Lavander??a (por libra),41.00,1,41.00,0.00,0.00,41.00
1349,93,4,,,,Servicio a la Habitaci??n,10.00,1,10.00,0.00,0.00,10.00
1350,93,2,,,,Masaje Relajante 60 min,45.00,1,45.00,0.00,0.00,45.00
1351,93,7,,,,Alquiler de Bicicleta,12.00,1,12.00,0.00,0.00,12.00
1352,93,1,,,,Desayuno Buffet,15.00,1,15.00,0.00,0.00,15.00
1353,93,3,,,,Transporte Aeropuerto,35.00,1,35.00,0.00,0.00,35.00
1354,31,6,,,,Lavander??a (por libra),41.00,1,41.00,0.00,0.00,41.00
1355,31,4,,,,Servicio a la Habitaci??n,10.00,1,10.00,0.00,0.00,10.00
1356,31,2,,,,Masaje Relajante 60 min,45.00,1,45.00,0.00,0.00,45.00
1357,31,7,,,,Alquiler de Bicicleta,12.00,1,12.00,0.00,0.00,12.00
1358,31,1,,,,Desayuno Buffet,15.00,1,15.00,0.00,0.00,15.00
1359,31,3,,,,Transporte Aeropuerto,35.00,1,35.00,0.00,0.00,35.00
1360,50,6,,,,Lavander??a (por libra),41.00,1,41.00,0.00,0.00,41.00
1361,50,4,,,,Servicio a la Habitaci??n,10.00,1,10.00,0.00,0.00,10.00
1362,50,2,,,,Masaje Relajante 60 min,45.00,1,45.00,0.00,0.00,45.00
1363,50,7,,,,Alquiler de Bicicleta,12.00,1,12.00,0.00,0.00,12.00
1364,50,1,,,,Desayuno Buffet,15.00,1,15.00,0.00,0.00,15.00
1365,50,3,,,,Transporte Aeropuerto,35.00,1,35.00,0.00,0.00,35.00
1366,87,6,,,,Lavander??a (por libra),41.00,1,41.00,0.00,0.00,41.00
1367,87,4,,,,Servicio a la Habitaci??n,10.00,1,10.00,0.00,0.00,10.00
1368,87,2,,,,Masaje Relajante 60 min,45.00,1,45.00,0.00,0.00,45.00
1369,87,7,,,,Alquiler de Bicicleta,12.00,1,12.00,0.00,0.00,12.00
1370,87,1,,,,Desayuno Buffet,15.00,1,15.00,0.00,0.00,15.00
1371,87,3,,,,Transporte Aeropuerto,35.00,1,35.00,0.00,0.00,35.00
1372,87,6,,,,Lavander??a (por libra),41.00,1,41.00,0.00,0.00,41.00
1373,87,4,,,,Servicio a la Habitaci??n,10.00,1,10.00,0.00,0.00,10.00
1374,87,2,,,,Masaje Relajante 60 min,45.00,1,45.00,0.00,0.00,45.00
1375,87,7,,,,Alquiler de Bicicleta,12.00,1,12.00,0.00,0.00,12.00
1376,87,1,,,,Desayuno Buffet,15.00,1,15.00,0.00,0.00,15.00
1377,87,3,,,,Transporte Aeropuerto,35.00,1,35.00,0.00,0.00,35.00
1378,181,,196,,,Estad??a de habitaci??n,568.09,4,2272.36,0.00,0.00,2272.36
1379,181,10,,,,Estacionamiento Valet,32.00,1,32.00,0.00,0.00,32.00
1380,181,2,,,,Masaje Relajante 60 min,45.00,1,45.00,0.00,0.00,45.00
1381,181,3,,,,Transporte Aeropuerto,35.00,1,35.00,0.00,0.00,35.00
1382,182,,809,,,Estad??a de habitaci??n,377.14,4,1508.56,0.00,0.00,1508.56
1383,182,1,,,,Desayuno Buffet,15.00,1,15.00,0.00,0.00,15.00
1384,182,6,,,,Lavander??a (por libra),41.00,1,41.00,0.00,0.00,41.00
1385,182,4,,,,Servicio a la Habitaci??n,10.00,1,10.00,0.00,0.00,10.00
1386,183,,570,,,Estad??a de habitaci??n,224.96,4,899.84,0.00,0.00,899.84
1387,183,8,,,,Clase de Surf Privada,25.00,1,25.00,0.00,0.00,25.00
1388,183,7,,,,Alquiler de Bicicleta,12.00,1,12.00,0.00,0.00,12.00
1389,183,9,,,,Cena Rom??ntica en Playa,80.00,1,80.00,0.00,0.00,80.00
1390,184,,198,,,Estad??a de habitaci??n,473.03,2,946.06,0.00,0.00,946.06
1391,184,6,,,,Lavander??a (por libra),41.00,1,41.00,0.00,0.00,41.00
1392,184,1,,,,Desayuno Buffet,15.00,1,15.00,0.00,0.00,15.00
1393,184,1,,,,Desayuno Buffet,15.00,1,15.00,0.00,0.00,15.00
1394,185,,547,,,Estad??a de habitaci??n,612.81,6,3676.86,0.00,0.00,3676.86
1395,185,4,,,,Servicio a la Habitaci??n,10.00,1,10.00,0.00,0.00,10.00
1396,185,8,,,,Clase de Surf Privada,25.00,1,25.00,0.00,0.00,25.00
1397,185,9,,,,Cena Rom??ntica en Playa,80.00,1,80.00,0.00,0.00,80.00
1398,186,,729,,,Estad??a de habitaci??n,696.78,2,1393.56,0.00,0.00,1393.56
1399,186,10,,,,Estacionamiento Valet,32.00,1,32.00,0.00,0.00,32.00
1400,186,7,,,,Alquiler de Bicicleta,12.00,1,12.00,0.00,0.00,12.00
1401,186,8,,,,Clase de Surf Privada,25.00,1,25.00,0.00,0.00,25.00
1402,187,,97,,,Estad??a de habitaci??n,316.30,4,1265.20,0.00,0.00,1265.20
1403,187,5,,,,Tour Guiado Volcanes,60.00,1,60.00,0.00,0.00,60.00
1404,187,8,,,,Clase de Surf Privada,25.00,1,25.00,0.00,0.00,25.00
1405,187,1,,,,Desayuno Buffet,15.00,1,15.00,0.00,0.00,15.00
1406,188,,151,,,Estad??a de habitaci??n,110.54,3,331.62,0.00,0.00,331.62
1407,188,9,,,,Cena Rom??ntica en Playa,80.00,1,80.00,0.00,0.00,80.00
1408,188,10,,,,Estacionamiento Valet,32.00,1,32.00,0.00,0.00,32.00
1409,188,8,,,,Clase de Surf Privada,25.00,1,25.00,0.00,0.00,25.00
1410,189,,121,,,Estad??a de habitaci??n,694.55,5,3472.75,0.00,0.00,3472.75
1411,189,3,,,,Transporte Aeropuerto,35.00,1,35.00,0.00,0.00,35.00
1412,189,3,,,,Transporte Aeropuerto,35.00,1,35.00,0.00,0.00,35.00
1413,189,9,,,,Cena Rom??ntica en Playa,80.00,1,80.00,0.00,0.00,80.00
1414,190,,349,,,Estad??a de habitaci??n,146.04,5,730.20,0.00,0.00,730.20
1415,190,6,,,,Lavander??a (por libra),41.00,1,41.00,0.00,0.00,41.00
1416,190,9,,,,Cena Rom??ntica en Playa,80.00,1,80.00,0.00,0.00,80.00
1417,190,6,,,,Lavander??a (por libra),41.00,1,41.00,0.00,0.00,41.00
